"Movement","File","NumColors","AvgR","AvgG","AvgB","Gray0","Gray25","Gray50","Gray75","Gray100","Gray125","Gray150","Gray175","Gray200","Gray225","Red0","Red25","Red50","Red75","Red100","Red125","Red150","Red175","Red200","Red225","Green0","Green25","Green50","Green75","Green100","Green125","Green150","Green175","Green200","Green225","Blue0","Blue25","Blue50","Blue75","Blue100","Blue125","Blue150","Blue175","Blue200","Blue225"
"Aivazovskii","PushkinNaBereguChernogoMoria",0.647741935483871,0.032,0.015748031496063,-0.482213438735178,-1.51313583007267,-1.36442006269592,-0.754741661216481,-1.04823447957535,-0.0306446949985545,-0.317927170868347,-1.10137623570459,-0.347210421976777,-1.4931129476584,-1.9605065464692,-1.44885446918361,-1.32111553784861,-1.02153506350083,0.292323869610936,0.844078646547782,-0.129557095510696,-0.724376314998497,-1.02417387447328,-1.87614799265285,-1.98269230769231,-1.53389830508475,-1.44337016574586,-1.03256867742849,-1.05439133506004,-0.00786211067432718,-0.748685594111462,-1.12179487179487,-0.455352480417755,-1.175,-1.94353331949346,-1.48698167791707,-1.4438299889398,-1.15110585851764,-0.248750986063634,-0.65583662102576,0.505803728455857,-0.748770779676891,-1.64387724096019,-1.89687108886108,-1.98343913883522
"Aivazovskii","Raduga",0.415483870967742,-0.976,-0.47244094488189,-0.450592885375494,-1.99608719955282,-1.96394984326019,-1.9136690647482,-1.86060466189707,-1.14194854004047,0.0658263305322129,-0.231440201589455,1.04502973661852,0.701101928374656,-1.8420261858768,-1.99225556631171,-1.95776892430279,-1.83434566537824,-1.85488958990536,-0.7946959304984,-0.371798734558602,0.330027051397656,0.421823020625416,-0.41406454998688,-1.41057692307692,-1.9978813559322,-1.96270718232044,-2,-1.8850953614316,-1.15210160266102,-0.394321766561514,-0.244391025641026,0.901305483028721,0.847222222222222,-1.84139505916546,-1.99228543876567,-1.98862379522831,-2,-1.75598211937944,-0.803434671617545,0.815335912768203,0.0866307656286584,0.30325129140079,-0.025531914893617,-1.93375655534088
"Aivazovskii","Sevastopl",-0.894838709677419,0.736,0.598425196850394,0.00790513833992095,-1.98714365567356,-1.95532915360502,-1.72138652714192,-1.22824832679437,-1.18936108701937,-0.966386554621849,2,0.122911356556216,-2,-2,-1.99031945788964,-1.94900398406374,-1.97680839315295,-1.38590956887487,-1.29401005944216,-1.64085567942151,-0.84580703336339,2,0.667016531094201,-2,-1.98358050847458,-1.94958563535912,-1.76323987538941,-1.12314574994113,-0.87753250680375,-1.11356466876972,2,-0.317493472584856,-2,-2,-1.96914175506268,-1.84958129246326,-1.72716528786088,1.65185379963187,1.21559526572291,0.0640168835736898,-1.43057831889487,-2,-2,-2
"Aivazovskii","SkalistiyOstrov",-0.0354838709677419,1.536,1.60629921259843,1.19367588932806,-1.63946338736724,-1.1230407523511,-0.981033355134075,-1.48765289637664,-1.36166522116219,-0.738095238095238,-1.2766039930219,-0.711979609175871,0.753443526170799,-1.1577591757888,-1.35850274282026,-1.08685258964143,-1.22252898950856,-1.32702418506835,-0.769090077732053,-1.07321482374209,-0.821761346558461,-0.906187624750499,-0.489635266334295,-1.20384615384615,-1.7166313559322,-1.21408839779006,-1.18436703483432,-1.43112785495644,-1.3371635923798,-1.15141955835962,-1.22115384615385,-0.90757180156658,0.747222222222222,-0.945401702304339,-1.56137208981953,-1.33322799810397,-1.54009792334965,-1.42887194320273,-1.45230912044558,-0.594442490327119,-1.02505268087099,-0.475843208751139,0.447058823529412,-1.66215843223848
"Aivazovskii","SmolniyMonastyr",0.814193548387097,-0.176,-0.236220472440945,-0.8300395256917,-1.8194522079374,-1.46865203761755,-0.843688685415304,-1.67689822294023,-1.28996819890142,1.33893557422969,0.71370420624152,-1.1458510337015,-1.87878787878788,-1.97767761322172,-1.75863181671507,-1.50358565737052,-1.30646051905025,-1.72660357518402,-1.52629172382259,-0.0439891533594456,0.958821761346558,-0.0102018185850521,-1.35135135135135,-1.87788461538462,-1.83951271186441,-1.55041436464088,-1.03709997167941,-1.61572874970567,-1.27305715149682,0.502628811777077,0.615384615384615,-0.920104438642298,-1.87916666666667,-1.96678430558439,-1.61427193828351,-0.679096223732027,-0.70808711801452,-0.458059426768341,-0.929682060802971,-0.519873373197327,-0.929524701475064,-1.76663628076572,-2,-2
"Aivazovskii","SmotrChernomorskogoFlota",-0.310322580645161,-0.832,-0.834645669291339,-0.924901185770751,-1.77193963107881,-1.48824451410658,-1.13799869195553,-1.3888760673898,-1.02399537438566,-0.429971988795518,-0.847838728435743,0.295100538091192,0.293388429752066,-1.93389139300279,-1.73539851565021,-1.46374501992032,-1.39922694643843,-0.860147213459516,-0.672153635116598,-0.791202169328111,-0.465885181845506,-0.346418274561987,0.0278142219889793,-1.88846153846154,-1.78601694915254,-1.54627071823204,-1.31917303879921,-1.38497763126913,-0.997278500151194,-0.817034700315457,-0.829326923076923,0.0929503916449086,0.502777777777778,-1.931907826448,-1.71235707397713,-1.64923368620635,-1.53942258990377,-0.986063633973179,-0.907403109770248,0.519873373197327,-0.220557246546476,0.394408994226679,-1.85181476846058,-2
"Aivazovskii","SpasaiushchiesiaOtBuri",0.910967741935484,1.648,1.5748031496063,0.861660079051383,-1.96310788149804,-1.82993730407524,-1.62328319162852,-1.61873990306947,-0.946516334200636,-0.69327731092437,-0.296569102539252,0.59869725290286,0.329201101928375,-1.49259497746297,-1.93933526944176,-1.83107569721116,-1.8111540585312,-0.56782334384858,-0.553269318701417,-0.0596565230491112,0.363691012924557,-0.137946329563096,-0.976646549462083,-1.53173076923077,-1.97298728813559,-1.84254143646409,-1.74511469838573,-1.6552860842948,-0.994859389174478,-0.994742376445847,-0.536057692307692,0.414621409921671,0.790277777777778,-1.3248910110027,-1.93552830968453,-1.8015484278717,-1.70082728347121,-1.27320536418617,-1.0076583894175,0.514245515300739,0.184031842659799,0.607110300820419,-1.19699624530663,-1.99006348330113
"Aivazovskii","SrediVoln",0.450322580645161,-0.928,-0.614173228346457,-0.355731225296443,-1.24371157070989,-1.17398119122257,-0.349247874427731,-1.11285483498731,-1.03440300664932,-0.546218487394958,-1.06260903275829,-1.07901444350042,-0.834710743801653,-1.802532732346,-0.492416908680219,-0.939442231075697,-1.02374378796245,-0.49211356466877,-0.0996799268404207,-0.639349201566737,-1.33874361286444,-1.47482812153471,-1.59800577276305,-1.87980769230769,-1.32415254237288,-1.27900552486188,-0.680260549419428,-1.04779844596186,-1.04445116419716,-1.00105152471083,-1.01442307692308,-1.20417754569191,-0.576388888888889,-1.69690678845755,-1.75644028103044,-1.55190393427082,-1.6407226067871,-1.11227977912175,-0.540728707356695,-0.193457615195216,-0.467806134394755,0.394408994226679,-1.28010012515645,-1.99889594258901
"Aivazovskii","UBeregovYalty",-0.150967741935484,0.384,0.566929133858268,1.16205533596838,-2,-1.8769592476489,-1.38652714192283,-0.965151165474267,0.214512864989881,-0.197478991596639,-1.02306648575305,-0.38119512885868,0.541322314049587,-1.89869070616012,-2,-1.88685258964143,-1.60022087244616,-0.73186119873817,0.236854138088706,0.247664959325098,-0.0138262699128344,-0.851186515857175,-0.207294673314091,-1.77307692307692,-2,-1.87707182320442,-1.416595865194,-0.817047327525312,0.270335651648019,-0.744479495268139,-1.00801282051282,-0.534725848563969,0.576388888888889,-1.91529997924019,-2,-1.80534049612893,-1.4887725814621,-0.460163029187484,-0.973311673242051,-1.03763629968343,-1.28728634980098,-0.381039197812215,1.29612015018773,-1.99447971294507
"Aivazovskii","VecherVKrimuYalta",-0.0361290322580645,-0.032,-0.015748031496063,-0.719367588932806,-0.963666852990497,-0.778213166144201,-1.77894048397646,-1.73874913454881,-1.73171436831454,-0.457983193277311,-0.0507850358596627,0.139903709997168,-2,-2,-1.03000968054211,-0.802390438247012,-1.67421314191055,-1.97055730809674,-1.01600365797897,-0.802048809882495,-0.422602945596634,-1.05433577289865,-0.799265284702178,-1.31057692307692,-0.882944915254237,-1.05455801104972,-1.89578023222883,-1.60160113020956,-1.88388267311763,-1.19242902208202,0.534455128205128,-0.331070496083551,-2,-2,-0.490150158424025,-1.42929372728709,-1.75485395914233,-1.36260846699974,-0.411696449292179,1.50756243404854,-1.16553500351206,-1.99756912792464,-2,-2
